Year,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD),Car Make Encoded,Car Model Encoded
-0.2730136924919278,1.5385630210671288,1.3876363669712406,1.3925541386613123,-0.3616900032684222,65290.0,-0.6049853420777642,-0.4658747263972584
-0.2730136924919278,-0.26298678494798433,0.4608557733006899,0.6518517017984685,-0.3616900032684222,219750.0,-0.473174106384583,0.812628436852016
0.7627320033993689,-0.18465853251254455,0.6684546262828932,0.9913403186939387,-1.2249108367570138,187700.0,1.3721831933199544,0.7652764678427836
-0.2730136924919278,-0.18465853251254455,0.8241537660195457,1.1688002775256616,-0.2178198643536568,222004.0,0.054070836388141995,1.6176119100089665
-0.2730136924919278,-0.18465853251254455,-0.45109633087113193,0.02688402069544411,0.06992041347587336,71350.0,0.9767494862404107,-1.176154261535744
-0.2730136924919278,-0.18465853251254455,-0.19901200939274216,0.22749093067913098,-0.2178198643536568,146000.0,-1.2640415205436704,1.6412878945135827
0.7627320033993689,-1.35958231904414,-1.2221777848050301,-1.2847765445825086,1.0770113858792305,68900.0,1.3721831933199544,-0.6079306334249556
0.7627320033993689,-0.26298678494798433,1.3357366537256896,0.7135769048703722,-1.2249108367570138,276550.0,-0.473174106384583,-0.039707005314166925
0.7627320033993689,-0.9679410568669415,-1.096135624065835,-0.8218375215432311,0.21379055239063874,63700.0,-1.000419049157308,1.7123158480274314
0.7627320033993689,1.5385630210671288,-0.5548957573622336,-0.15829158852026684,0.5015308302201689,44000.0,-0.7367965777709454,-0.7026345714434203
-0.2730136924919278,0.5986239918418524,-0.36953963862812345,-0.4283393519598453,0.3576606913054041,51720.0,-0.34136287069140175,0.6232205608150865
-0.2730136924919278,-0.4196432898188635,-1.333391456045496,-1.539393007254111,1.6524919415382922,45790.0,1.108560721933592,-1.6970259206373004
0.7627320033993689,-1.0462693093023812,-1.5187475747796062,-1.1150322361347733,2.3718426361121185,88550.0,1.3721831933199544,0.6942485143289351
-0.2730136924919278,-0.18465853251254455,0.8241537660195457,1.1688002775256616,-0.3616900032684222,218009.0,0.054070836388141995,1.6176119100089665
-0.2730136924919278,-0.26298678494798433,0.609140668287978,0.6595673521824565,-0.649430281097953,222620.0,-0.473174106384583,1.2624721424397236
0.7627320033993689,-1.35958231904414,-0.9552649738279114,-0.8218375215432311,-0.2178198643536568,56200.0,-1.1322302848504893,0.9073323748704808
-0.2730136924919278,-0.18465853251254455,0.609140668287978,-0.08113508468038728,-0.7933004200127177,200000.0,0.7131270148540482,0.007644963695065458
0.7627320033993689,-0.9679410568669415,-0.636452449605242,-0.5363584573356767,0.06992041347587336,84595.0,-1.000419049157308,0.31543276225507594
-0.2730136924919278,-0.18465853251254455,-0.19901200939274216,0.31236308490299847,0.06992041347587336,77500.0,0.9767494862404107,-1.176154261535744
-0.2730136924919278,-0.576299794689743,0.3199851230627662,0.00373706954348024,-1.512651114586544,157500.0,-1.7912864633163954,0.6705725298243188
0.7627320033993689,-0.18465853251254455,-0.19901200939274216,0.2892161337510346,-0.0739497254388914,204100.0,-1.2640415205436704,-0.22911488135109648
-0.2730136924919278,1.3819065161962494,0.7129400947790796,1.454279341733216,-0.5055601421831876,220300.0,-0.8686078134641267,-0.3474948038741774
0.7627320033993689,-0.9679410568669415,-1.110964113564564,-1.0533070330628698,1.6524919415382922,69900.0,-0.2095516349982205,-0.11073495882801551
-0.2730136924919278,-0.576299794689743,-0.8440513025874454,-1.2230513415106048,0.06992041347587336,105950.0,0.3176933077745045,-0.1344109433326317
-1.3087593883832245,0.3636392345355335,-0.562310002111598,-0.7061027657834117,1.508621802623526,150000.0,0.44950454346768576,0.1733768552273788
-1.3087593883832245,-0.34131503738342406,0.23842843081975773,-0.2508793931281223,-0.9371705589274831,204550.0,0.7131270148540482,-1.5786459981142194
0.7627320033993689,-0.18465853251254455,-0.8588797920861742,-1.2847765445825086,0.6454009691349349,102900.0,1.3721831933199544,-0.5842546489203394
-0.2730136924919278,1.8518760308088873,0.6981116052803509,0.9990559690779266,0.7892711080496997,330000.0,1.5039944290131357,1.6886398635228153
0.7627320033993689,-0.9679410568669415,-1.096135624065835,-0.829553171927219,0.21379055239063874,43090.0,2.0312393717858606,-0.016031020809550735
0.7627320033993689,0.5986239918418524,-0.22125474364083536,0.02688402069544411,0.06992041347587336,123500.0,1.7676169003994981,0.197052839731995
